Nature,Relaxed,Careful,Timid,Brave,Careful,Jolly
Moves,Frost Breath,Drill Run,Air Cutter,Attack Order,Poison Jab,Last Resort
,Thunderbolt,Rock Slide,Draining Kiss,Dual Wingbeat,Zen Headbutt,Fake Out
,Body Press,Double-Edge,Mystical Fire,Power Gem,Whirlpool,
,Sing,Stealth Rock,Grass Knot,Hidden Power Grass,Slack Off,
,Route 111,,,,,
Name,Camper Tyron & Aroma Lady Celina [Double],,,,,
Pokémon,,,,,,
,Farfetch’d,Watchog,Arbok,Bellossom,Vileplume,
Level,32 ,33 ,33 ,33 ,33 ,
Held Item,Leek,Lum Berry,Black Sludge,Lum Berry,Lum Berry,
Ability,Inner Focus,Analytic,Intimidate,Healer,Effect Spore,
Nature,Jolly,Brave,Jolly,Modest,Modest,
Moves,Brave Bird,Hyper Fang,Gunk Shot,Moonblast,Sludge Bomb,
,Slash,Iron Tail,Stomping Tantrum,Giga Drain,Giga Drain,
,Leaf Blade,Aqua Tail,Sucker Punch,Sleep Powder,Sleep Powder,
,Night Slash,Revenge,Coil,Strength Sap,Strength Sap,
Name,Picnicker Bianca,,,,,
Pokémon,,,,,,
,Butterfree,Simisage,Stantler,,,
Level,33 ,33 ,33 ,,,
Held Item,Choice Specs,White Herb,Lum Berry,,,
Ability,Tinted Lens,Overgrow,Intimidate,,,
Nature,Timid,Naive,Jolly,,,
Moves,Hurricane,Leaf Storm,Double-Edge,,,
,Bug Buzz,Superpower,Jump Kick,,,
,,Rock Slide,Zen Headbutt,,,
,,Acrobatics,Hypnosis,,,
Name,Kindler Hayden,,,,,
Pokémon,,,,,,
,Oricorio-Sensu,Heatmor,Camerupt,Turtonator,,
Level,33 ,33 ,34 ,34 ,,
Held Item,Sitrus Berry,Lum Berry,Lum Berry,Lum Berry,,
Ability,Dancer,White Smoke,Solid Rock,Shell Armor,,
Nature,Timid,Lonely,Brave,Mild,,
Moves,Revelation Dance,Fire Lash,Earthquake,Dragon Pulse,,
,Air Slash,Giga Drain,Flamethrower,Fire Spin,,
,Calm Mind,Stomping Tantrum,Explosion,Explosion,,
,Teeter Dance,Rock Tomb,Stone Edge,Earthquake,,
,Route 110,,,,,
Name,Fisherman Dale,,,,,
Pokémon,,,,,,
,Golduck,Dewgong,Swanna,Kingdra,,
Level,32 ,32 ,32 ,33 ,,
Held Item,Fighting Gem,Bug Gem,Bright Powder,Normal Gem,,
Ability,Swift Swim,Thick Fat,Keen Eye,Swift Swim,,
Nature,Hasty,Hasty,Hasty,Lonely,,
Moves,Hydro Pump,Hydro Pump,Hurricane,Waterfall,,
,Cross Chop,Freeze-Dry,Hydro Pump,Breaking Swipe,,
,Ice Beam,Ice Shard,Aqua Jet,Double-Edge,,
,Psychic,Megahorn,Endeavor,Rain Dance,,
Name,Psychic Edward,,,,,
Pokémon,,,,,,
,Chimecho,Girafarig,Swoobat,,,
Level,33 ,33 ,34 ,,,
Held Item,Assault Vest,Lum Berry,Focus Sash,,,
Ability,Levitate,Inner Focus,Simple,,,
Nature,Bold,Timid,Timid,,,
Moves,Psychic,Hyper Voice,Extrasensory,,,
,Dazzling Gleam,Psyshock,Air Slash,,,
,Shadow Ball,Foul Play,Stored Power,,,
,Charge Beam,Hypnosis,Calm Mind,,,
,Mauville,,,,,
Name,Trainer Wally,,,,,
Pokémon,,,,,,
,Kirlia,Zigzagoon-Galar,,,,
Level,43 ,7 ,,,,
Held Item,,,,,,
Ability,Synchronize,Gluttony,,,,
Nature,Modest,Bashful,,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Mauville Gym,,,,,
Name,Guitarist Kirk,,,,,
Pokémon,,,,,,
,Pincurchin,Drifblim,Toxtricity,Raichu-Alola,,
Level,32 ,33 ,32 ,32 ,,
Held Item,Sitrus Berry,Electric Seed,Poison Barb,Lum Berry,,
Ability,Electric Surge,Unburden,Punk Rock,Surge Surfer,,
Nature,Brave,Quiet,Timid,Modest,,
Moves,Rising Voltage,Hex,Sludge Bomb,Discharge,,
,Liquidation,Acrobatics,Overdrive,Psyshock,,
,Poison Jab,Thunderbolt,Venoshock,Surf,,
,Toxic Spikes,Strength Sap,Hyper Voice,Signal Beam,,
Name,Battle Girl Vivian,,,,,
Pokémon,,,,,,
,Volbeat,Jolteon,Oricorio-Pom-Pom,Zebstrika,Galvantula,
Level,32 ,33 ,32 ,32 ,32 ,
Held Item,Focus Sash,Lum Berry,Lum Berry,Lum Berry,Lum Berry,
Ability,Prankster,Volt Absorb,Dancer,Lightning Rod,Unnerve,
Nature,Timid,Timid,Timid,Naive,Timid,
Moves,Bug Buzz,Thunderbolt,Revelation Dance,Thunderbolt,Thunderbolt,
,Discharge,Hyper Voice,Air Slash,Flamethrower,Signal Beam,
,Baton Pass,Magnet Rise,Teeter Dance,Signal Beam,Giga Drain,
,Tail Glow,Sing,Roost,Low Kick,Hidden Power Ice,
Name,Youngster Ben,,,,,
Pokémon,,,,,,
,Porygon,Rotom,Golem-Alola,Electrode,Pikachu,
Level,33 ,33 ,34 ,34 ,33 ,
Held Item,Eviolite,Leftovers,Lum Berry,Lum Berry,Light Ball,
Ability,Download,Levitate,Galvanize,Galvanize,Static,
Nature,Modest,Timid,Adamant,Hasty,Hasty,
Moves,Discharge,Discharge,Earthquake,Explosion,Volt Tackle,
,Ice Beam,Hex,Explosion,Tri Attack,Iron Tail,
,Recover,Thunder Wave,Body Slam,Signal Beam,Surf,
,Thunder Wave,Will-O-Wisp,Fire Punch,Hidden Power Grass,Extreme Speed,
Name,Guitarist Shawn & Guitarist Angelo [Double],,,,,
Pokémon,,,,,,
,Plusle,Dedenne,,Minun,Klinklang,
Level,33 ,34 ,,34 ,34 ,
Held Item,Shuca Berry,Focus Sash,,Terrain Extender,Lum Berry,
Ability,Plus,Plus,,Minus,Minus,
Nature,Timid,Timid,,Timid,Modest,
Moves,Thunderbolt,Thunderbolt,,Thunderbolt,Steel Beam,
,Signal Beam,Dazzling Gleam,,Electroweb,Thunderbolt,
,Hidden Power Ice,Rising Voltage,,Electric Terrain,Rising Voltage,
,Grass Knot,Grass Knot,,Helping Hand,Electric Terrain,
Name,Leader Wattson [Boss],,,,,
Pokémon,,,,,,
,Magnezone,Lanturn,Rotom-Fan,Zeraora,Eelektross,Ampharos-Mega
Level,34 ,35 ,35 ,35 ,34 ,35 
Held Item,Custap Berry,Leftovers,Lum Berry,Shuca Berry,Leftovers,Ampharosite
Ability,Sturdy,Volt Absorb,Levitate,Volt Absorb,Levitate,Mold Breaker
Nature,Quiet,Bold,Timid,Naughty,Careful,Modest
Moves,Discharge,Discharge,Discharge,Plasma Fists,Thunder Punch,Discharge
,Flash Cannon,Scald,Air Slash,Close Combat,Aqua Tail,Dragon Breath
,Explosion,Ice Beam,Hex,Knock Off,Drain Punch,Rest
,Hidden Power Grass,Thunder Wave,Will-O-Wisp,Grass Knot,Coil,Sleep Talk
,Route 110,,,,,
Name,Psychic Jaclyn,,,,,
Pokémon,,,,,,
,Venomoth,Xatu,Grumpig,Gallade,,
Level,34 ,33 ,33 ,33 ,,
Held Item,Lum Berry,Sitrus Berry,Salac Berry,Lum Berry,,
Ability,Tinted Lens,Magic Bounce,Gluttony,Inner Focus,,
Nature,Timid,Hasty,Modest,Careful,,
Moves,Bug Buzz,Extrasensory,Extrasensory,Drain Punch,,
,Sludge Bomb,Drill Peck,Focus Blast,Psycho Cut,,
,Energy Ball,Heat Wave,Power Gem,Shadow Sneak,,
,Psychic,Light Screen,Reflect,Bulk Up,,
Name,Triathlete Abigail,,,,,
Pokémon,,,,,,
,Mienshao,Ninjask,Dugtrio,Magneton,,
Level,32 ,33 ,34 ,34 ,,
Held Item,Wide Lens,Choice Band,Life Orb,Eviolite,,
Ability,Reckless,Infiltrator,Arena Trap,Magnet Pull,,
Nature,Jolly,Adamant,Jolly,Timid,,
Moves,Jump Kick,U-turn,Earthquake,Thunderbolt,,
,Stone Edge,,Stone Edge,Flash Cannon,,
,Blaze Kick,,Night Slash,Body Press,,
,Bounce,,Swagger,Screech,,
Name,Triathlete Anthony,,,,,
Pokémon,,,,,,
,Luxray,Sharpedo,Braviary,,,
Level,34 ,34 ,34 ,,,
Held Item,Lum Berry,Expert Belt,Sitrus Berry,,,
Ability,Intimidate,Speed Boost,Defiant,,,
Nature,Adamant,Rash,Adamant,,,
Moves,Zing Zap,Hydro Pump,Return,,,
,Play Rough,Dark Pulse,Dual Wingbeat,,,
,Crunch,Ice Beam,Close Combat,,,
,Agility,Psychic Fangs,Agility,,,
Name,Triathlete Alyssa,,,,,
Pokémon,,,,,,
,Absol,Meowstic-F,,,,
Level,36 ,37 ,,,,
Held Item,Focus Sash,Wise Glasses,,,,
Ability,Super Luck,Competitive,,,,
Nature,Jolly,Timid,,,,
Moves,Knock Off,Psychic,,,,
,Close Combat,Thunderbolt,,,,
,Play Rough,Shadow Ball,,,,
,Counter,Signal Beam,,,,
Name,Triathlete Benjamin,,,,,
Pokémon,,,,,,
,Pachirisu,Unfezant,Raticate,Jumpluff,,
Level,35 ,35 ,35 ,36 ,,
Held Item,Light Clay,Lum Berry,Flame Orb,Flying Gem,,
Ability,Volt Absorb,Super Luck,Guts,Infiltrator,,
Nature,Timid,Jolly,Jolly,Jolly,,
Moves,Nuzzle,Dual Wingbeat,Facade,Seed Bomb,,
,Super Fang,Quick Attack,Quick Attack,Acrobatics,,
,Light Screen,Night Slash,Stomping Tantrum,Spore,,
,Reflect,Focus Energy,Swords Dance,Swords Dance,,
Name,Triathlete Jacob,,,,,
Pokémon,,,,,,
,Floatzel,Sawsbuck,Salazzle,,,
Level,35 ,35 ,35 ,,,
Held Item,Life Orb,Power Herb,Black Sludge,,,
Ability,Water Veil,Serene Grace,Corrosion,,,
Nature,Hasty,Jolly,Timid,,,
Moves,Hydro Pump,Headbutt,Flamethrower,,,
,Aqua Jet,Jump Kick,Venoshock,,,
,Focus Blast,Bounce,Protect,,,
,Ice Beam,Swords Dance,Toxic,,,
Name,Triathlete Jasmine,,,,,
Pokémon,,,,,,
,Rapidash-Galar,Zoroark,Sirfetch’d,,,
Level,36 ,35 ,35 ,,,
Held Item,Lum Berry,Black Glasses,Choice Scarf,,,
Ability,Pastel Veil,Illusion,Scrappy,,,
Nature,Jolly,Hasty,Adamant,,,
Moves,Play Rough,Night Daze,Close Combat,,,
,Zen Headbutt,Knock Off,,,,
,Hypnosis,Flamethrower,,,,
,Will-O-Wisp,Sludge Bomb,,,,
Name,Trainer Rival Cycling Road Sceptile [Boss],,,,,
Pokémon,,,,,,
,Indeedee,Sceptile,Houndoom,Kingdra,Hawlucha,Granbull
Level,37 ,38 ,36 ,36 ,36 ,36 
Held Item,Light Clay,White Herb,Power Herb,Lum Berry,Psychic Seed,Assault Vest
Ability,Psychic Surge,Unburden,Unnerve,Sniper,Unburden,Intimidate
Nature,Timid,Mild,Hasty,Careful,Adamant,Careful
Moves,Hyper Voice,Leaf Storm,Flamethrower,Liquidation,Drain Punch,Play Rough
,Expanding Force,Leaf Blade,Dark Pulse,Breaking Swipe,Acrobatics,Earthquake
,Light Screen,Acrobatics,Pursuit,Iron Head,Bulk Up,Payback
,Reflect,Nature Power,Solar Beam,Dragon Dance,Roost,Counter
Name,Trainer Rival Cycling Road Blaziken [Boss],,,,,
Pokémon,,,,,,
,Indeedee,Blaziken,Kingdra,Tsareena,Weavile,Alcremie
Level,37 ,38 ,36 ,36 ,36 ,36 
Held Item,Light Clay,White Herb,Leftovers,Assault Vest,Focus Sash,Psychic Seed
Ability,Psychic Surge,Speed Boost,Sniper,Sweet Veil,Inner Focus,Sweet Veil
Nature,Timid,Lonely,Adamant,Jolly,Jolly,Bold
Moves,Hyper Voice,Overheat,Liquidation,Trop Kick,Night Slash,Dazzling Gleam
,Expanding Force,Close Combat,Scale Shot,Knock Off,Pursuit,Stored Power
,Light Screen,Blaze Kick,Iron Head,Triple Axel,Icicle Spear,Acid Armor
,Reflect,Stone Edge,Dragon Dance,Low Kick,Low Kick,Recover
Name,Trainer Rival Cycling Road Swampert [Boss],,,,,
Pokémon,,,,,,
,Indeedee,Swampert,Tsareena,Houndoom,Hawlucha,Gardevoir
Level,37 ,38 ,36 ,36 ,36 ,36 
Held Item,Light Clay,Rindo Berry,Assault Vest,Power Herb,Psychic Seed,Focus Sash
Ability,Psychic Surge,Torrent,Sweet Veil,Unnerve,Unburden,Synchronize
Nature,Timid,Careful,Jolly,Hasty,Adamant,Timid
Moves,Hyper Voice,Earthquake,Trop Kick,Flamethrower,Close Combat,Moonblast
,Expanding Force,Liquidation,Knock Off,Dark Pulse,Acrobatics,Psyshock
,Light Screen,Avalanche,Triple Axel,Pursuit,Zen Headbutt,Icy Wind
,Reflect,Curse,Low Kick,Solar Beam,Swords Dance,Destiny Bond
Name,Pokéfan Isabel & Pokéfan Kaleb [Double],,,,,
Pokémon,,,,,,
,Lycanroc-Dusk,Victreebel,,Kangaskhan,Fearow,
Level,37 ,37 ,,37 ,38 ,
Held Item,Focus Sash,Salac Berry,,Sitrus Berry,Lum Berry,
Ability,Tough Claws,Gluttony,,Inner Focus,Sniper,
Nature,Jolly,Lonely,,Jolly,Jolly,
Moves,Rock Slide,Belch,,Return,Return,
,Accelerock,Leaf Blade,,Fake Out,Drill Peck,
,Stomping Tantrum,Poison Jab,,Hammer Arm,Drill Run,
,Howl,Sleep Powder,,Sucker Punch,Assurance,
Name,Guitarist Brian,,,,,
Pokémon,,,,,,
,Exploud,Chatot,Heliolisk,Snorlax,,
Level,37 ,36 ,37 ,36 ,,
Held Item,Choice Scarf,Lum Berry,Lum Berry,Leftovers,,
Ability,Scrappy,Keen Eye,Dry Skin,Immunity,,
Nature,Modest,Timid,Timid,Impish,,
Moves,Boomburst,Boomburst,Thunderbolt,Body Slam,,
,,Chatter,Hyper Voice,Earthquake,,
,,Heat Wave,Signal Beam,Rest,,
,,Sing,Grass Knot,Sleep Talk,,
Name,Collector Edwin,,,,,
Pokémon,,,,,,
,Typhlosion,Feraligatr,Meganium,,,
Level,38 ,38 ,39 ,,,
Held Item,Charcoal,Mystic Water,Miracle Seed,,,
Ability,Blaze,Sheer Force,Thick Fat,,,
Nature,Hasty,Jolly,Jolly,,,
Moves,Eruption,Liquidation,Seed Bomb,,,
,Flamethrower,Crunch,Earthquake,,,
,Focus Blast,Scary Face,Body Slam,,,
,Wild Charge,Swords Dance,Swords Dance,,,
,Route 103,,,,,
Name,Black Belt Rhett & Guitarist Marcos [Double],,,,,
Pokémon,,,,,,
,Crabominable,Heracross,Poliwrath,Crobat,Noivern,
Level,38 ,38 ,38 ,38 ,37 ,
Held Item,Lum Berry,Flame Orb,Sitrus Berry,Lum Berry,Lum Berry,
Ability,Hyper Cutter,Guts,Water Absorb,Inner Focus,Infiltrator,
Nature,Jolly,Jolly,Jolly,Jolly,Timid,
Moves,Close Combat,Leech Life,Liquidation,Dual Wingbeat,Dragon Pulse,
,Ice Punch,Brick Break,Drain Punch,Super Fang,Air Slash,
,Crabhammer,Facade,Ice Punch,Hypnosis,Flamethrower,
,Protect,Protect,Belly Drum,Tailwind,Tailwind,
Name,Pokéfan Miguel,,,,,
Pokémon,,,,,,
,Dedenne,Togedemaru,Mimikyu,,,
Level,39 ,39 ,39 ,,,
Held Item,Focus Sash,Rocky Helmet,Lum Berry,,,
Ability,Cheek Pouch,Iron Barbs,Disguise,,,
Nature,Timid,Jolly,Jolly,,,
Moves,Thunderbolt,Steel Roller,Play Rough,,,
,Dazzling Gleam,Iron Head,Shadow Sneak,,,
,Super Fang,Zing Zap,Drain Punch,,,
,Electric Terrain,Magnet Rise,Swords Dance,,,
Name,Aroma Lady Daisy,,,,,
Pokémon,,,,,,
,Gourgeist-Super,Lurantis,Exeggutor-Alola,Florges,,
Level,39 ,39 ,38 ,39 ,,
Held Item,Lum Berry,Assault Vest,Sitrus Berry,Leftovers,,
Ability,Insomnia,Contrary,Harvest,Flower Veil,,
Nature,Brave,Relaxed,Brave,Relaxed,,
Moves,Seed Bomb,Leaf Storm,Wood Hammer,Dazzling Gleam,,
,Shadow Claw,Superpower,Dragon Hammer,Psychic,,
,Explosion,Leaf Blade,Sleep Powder,Giga Drain,,
,Trick Room,Facade,Trick Room,Synthesis,,
Name,Twins Amy And Liv [Double],,,,,
Pokémon,,,,,,
,Gengar,Corviknight,Persian,Jynx,Hypno,
Level,39 ,40 ,39 ,39 ,39 ,
Held Item,Black Sludge,Light Clay,Focus Sash,Lum Berry,Leftovers,
Ability,Levitate,Unnerve,Unnerve,Dry Skin,Bad Dreams,
Nature,Timid,Bold,Hasty,Timid,Timid,
Moves,Dream Eater,Pluck,Fake Out,Dream Eater,Dream Eater,
,Hex,Light Screen,Flail,Ice Beam,Nightmare,
,Substitute,Reflect,Dream Eater,Nightmare,Dark Void,
,Hypnosis,Roost,Hypnosis,Lovely Kiss,,
Name,Fisherman Andrew,,,,,
Pokémon,,,,,,
,Jellicent,Barraskewda,Bruxish,Dhelmise,,
Level,39 ,39 ,39 ,39 ,,
Held Item,Lum Berry,Ice Gem,Water Gem,Lagging Tail,,
Ability,Cursed Body,Swift Swim,Strong Jaw,Steelworker,,
Nature,Calm,Jolly,Jolly,Adamant,,
Moves,Scald,Liquidation,Psychic Fangs,Grassy Glide,,
,Shadow Ball,Drill Run,Aqua Jet,Shadow Claw,,
,Wring Out,Throat Chop,Crunch,Iron Head,,
,Strength Sap,Ice Fang,Poison Fang,Switcheroo,,
,Petalburg Gym,,,,,
Name,Cool Trainer Mary [Accuracy Room],,,,,
Pokémon,,,,,,
,Doublade,Golurk,Lycanroc-Midnight,Machamp,,
Level,39 ,39 ,39 ,39 ,,
Held Item,Eviolite,Lum Berry,Lum Berry,Leftovers,,
Ability,No Guard,No Guard,No Guard,No Guard,,
Nature,Careful,Jolly,Jolly,Careful,,
Moves,Iron Head,Earthquake,Stone Edge,Dynamic Punch,,
,Shadow Claw,Stone Edge,Mega Kick,Mega Kick,,
,Head Smash,Mega Kick,Iron Tail,Stone Edge,,
,Sacred Sword,Dynamic Punch,Fire Fang,Bulk Up,,
Name,Cool Trainer Randall [Speed Room],,,,,
Pokémon,,,,,,
,Ninjask,Scolipede,Yanmega,Sharpedo,Blaziken,
Level,39 ,39 ,39 ,39 ,38 ,
Held Item,Power Herb,Muscle Band,Wise Glasses,Life Orb,Focus Sash,
Ability,Speed Boost,Speed Boost,Speed Boost,Speed Boost,Speed Boost,
Nature,Adamant,Adamant,Modest,Adamant,Adamant,
Moves,X-Scissor,Megahorn,Bug Buzz,Liquidation,Blaze Kick,
,Dual Wingbeat,Poison Jab,Air Slash,Crunch,Reversal,
,Dig,Aqua Tail,Giga Drain,Psychic Fangs,Thunder Punch,
,Swords Dance,Rock Slide,Detect,Protect,Night Slash,
Name,Cool Trainer George [Recovery Room],,,,,
Pokémon,,,,,,
,Rillaboom,Arcanine,Starmie,Slowking-Galar,Clefable,
Level,39 ,39 ,39 ,38 ,39 ,
Held Item,Leftovers,Leftovers,Leftovers,Black Sludge,Leftovers,
Ability,Grassy Surge,Intimidate,Natural Cure,Regenerator,Magic Guard,
Nature,Jolly,Jolly,Timid,Bold,Bold,
Moves,Grassy Glide,Flare Blitz,Psyshock,Psychic,Moonblast,
,Knock Off,Play Rough,Scald,Sludge Bomb,Flamethrower,
,U-turn,Wild Charge,Grass Knot,Protect,Calm Mind,
,Protect,Morning Sun,Recover,Slack Off,Soft-Boiled,
Name,Cool Trainer Alexia [Defense Room],,,,,
Pokémon,,,,,,
,Mudsdale,Ferrothorn,Blastoise,Corviknight,Claydol,
Level,39 ,40 ,38 ,39 ,38 ,
Held Item,Sitrus Berry,Leftovers,Leftovers,Lum Berry,Weakness Policy,
Ability,Stamina,Iron Barbs,Torrent,Unnerve,Levitate,
Nature,Careful,Careful,Calm,Jolly,Relaxed,
Moves,High Horsepower,Power Whip,Scald,Iron Head,Drill Run,
,Body Press,Body Press,Body Press,Dual Wingbeat,Stored Power,
,Iron Defense,Leech Seed,Iron Defense,Body Press,Body Press,
,Stealth Rock,Iron Defense,Protect,Bulk Up,Cosmic Power,
Name,Cool Trainer Parker [Critical-Hit Room],,,,,
Pokémon,,,,,,
,Barbaracle,Honchkrow,Inteleon,Octillery,Drapion,
Level,40 ,40 ,39 ,39 ,39 ,
Held Item,Scope Lens,Scope Lens,Lum Berry,Scope Lens,Scope Lens,
Ability,Sniper,Super Luck,Sniper,Sniper,Sniper,
Nature,Jolly,Hasty,Timid,Hasty,Jolly,
Moves,Stone Edge,Night Slash,Snipe Shot,Octazooka,Cross Poison,
,Razor Shell,Sucker Punch,Ice Beam,Gunk Shot,Night Slash,
,Cross Chop,Air Cutter,Dark Pulse,Bullet Seed,Earthquake,
,Shadow Claw,Heat Wave,Laser Focus,Focus Energy,Aqua Tail,
Name,Cool Trainer Berke [Recoil Room],,,,,
Pokémon,,,,,,
,Floette-Eternal,Lucario,Staraptor,Bouffalant,Emboar,
Level,40 ,40 ,40 ,41 ,40 ,
Held Item,Choice Scarf,Sitrus Berry,Lum Berry,Custap Berry,Choice Scarf,
Ability,Flower Veil,Inner Focus,Reckless,Reckless,Reckless,
Nature,Modest,Hasty,Jolly,Adamant,Jolly,
Moves,Light of Ruin,Steel Beam,Brave Bird,Head Charge,Flare Blitz,
,,Aura Sphere,Double-Edge,Wild Charge,Head Smash,
,,Vacuum Wave,Quick Attack,Lash Out,Double-Edge,
,,Stone Edge,Endeavor,Reversal,Wild Charge,
Name,Cool Trainer Jody [Strength Room],,,,,
Pokémon,,,,,,
,Rampardos,Slaking,Medicham,Conkeldurr,Marowak,
Level,41 ,40 ,40 ,40 ,40 ,
Held Item,Life Orb,Choice Band,Focus Sash,Lum Berry,Thick Club,
Ability,Sheer Force,Truant,Pure Power,Iron Fist,Rock Head,
Nature,Jolly,Jolly,Jolly,Adamant,Jolly,
Moves,Rock Slide,Giga Impact,High Jump Kick,Close Combat,Bonemerang,
,Crunch,,Zen Headbutt,Mach Punch,Double-Edge,
,Zen Headbutt,,Reversal,Thunder Punch,Retaliate,
,Fire Punch,,Counter,Ice Punch,Knock Off,
Name,Leader Norman [Boss],,,,,
Pokémon,,,,,,
,Porygon2,Azumarill,Diggersby,Meloetta,Cinccino,Pidgeot-Mega
Level,41 ,40 ,40 ,41 ,42 ,42 
Held Item,Eviolite,Sitrus Berry,Focus Sash,Lum Berry,King\s Rock,Pidgeotite
Ability,Download,Huge Power,Huge Power,Serene Grace,Skill Link,No Guard
Nature,Modest,Jolly,Jolly,Jolly,Jolly,Timid
Moves,Tri Attack,Play Rough,Earthquake,Close Combat,Tail Slap,Hurricane
,Ice Beam,Waterfall,Body Slam,Body Slam,Bullet Seed,Hyper Voice
,Recover,Aqua Jet,Quick Attack,Zen Headbutt,Rock Blast,Heat Wave
,Thunder Wave,Body Slam,Foul Play,Relic Song,Triple Axel,Hidden Power Grass
,Winstrate House,,,,,
Name,Winstrate Victor,,,,,
Pokémon,,,,,,
,Toucannon,Emolga,,,,
Level,43 ,43 ,,,,
Held Item,Lum Berry,Lum Berry,,,,
Ability,Skill Link,Motor Drive,,,,
Nature,Hasty,Hasty,,,,
Moves,Boomburst,Thunderbolt,,,,
,Drill Peck,Dual Wingbeat,,,,
,Bullet Seed,Iron Tail,,,,
,Supersonic,Roost,,,,
Name,Winstrate Victoria,,,,,
Pokémon,,,,,,
,Abomasnow,Centiskorch,Seismitoad,,,
Level,43 ,44 ,43 ,,,
Held Item,Lum Berry,Leftovers,Lum Berry,,,
Ability,Soundproof,White Smoke,Water Absorb,,,
Nature,Hasty,Careful,Timid,,,
Moves,Wood Hammer,Fire Lash,Earth Power,,,
,Ice Beam,Skitter Smack,Muddy Water,,,
,Ice Shard,Coil,Venoshock,,,
,Earthquake,Protect,Toxic,,,
Name,Winstrate Vivi,,,,,
Pokémon,,,,,,
,Ribombee,Flygon,Sudowoodo,,,
Level,44 ,43 ,43 ,,,
Held Item,Focus Sash,Lum Berry,Lum Berry,,,
Ability,Shield Dust,Levitate,Rock Head,,,
Nature,Timid,Hasty,Adamant,,,
Moves,Dazzling Gleam,Dragon Claw,Head Smash,,,
,Signal Beam,Scorching Sands,Double-Edge,,,
,Energy Ball,Flamethrower,Wood Hammer,,,
,Stun Spore,Roost,Submission,,,
Name,Winstrate Vicky,,,,,
Pokémon,,,,,,
,Medicham-Mega,Krookodile,,,,
Level,44 ,44 ,,,,
Held Item,Medichamite,Lum Berry,,,,
Ability,Pure Power,Moxie,,,,
Nature,Jolly,Jolly,,,,
Moves,High Jump Kick,Earthquake,,,,
,Zen Headbutt,Crunch,,,,
,Thunder Punch,Pursuit,,,,
,Fake Out,Aqua Tail,,,,
,Route 111,,,,,
Name,Picnicker Irene,,,,,
Pokémon,,,,,,
,Leavanny,Clefable,Stoutland,,,
Level,45 ,44 ,45 ,,,
Held Item,Focus Sash,Leftovers,Silk Scarf,,,
Ability,Overcoat,Magic Guard,Sand Rush,,,
Nature,Jolly,Bold,Adamant,,,
Moves,Leaf Blade,Moonblast,Retaliate,,,
,X-Scissor,Focus Blast,Body Slam,,,
,Flail,Counter,Play Rough,,,
,Grass Whistle,Soft-Boiled,Stomping Tantrum,,,
Name,Camper Travis,,,,,
Pokémon,,,,,,
,Crustle,Sigilyph,Piloswine,,,
Level,44 ,44 ,45 ,,,
Held Item,Lum Berry,Leftovers,Eviolite,,,
Ability,Weak Armor,Magic Guard,Thick Fat,,,
Nature,Careful,Timid,Careful,,,
Moves,Stone Edge,Psychic,Earthquake,,,
,X-Scissor,Air Slash,Icicle Spear,,,
,Earthquake,Heat Wave,Curse,,,
,Shell Smash,Energy Ball,Rest,,,
Name,Ruin Maniac Bryan & Picnicker Celia [Double],,,,,
Pokémon,,,,,,
,Gigalith,Nidoking,,Maractus,Gastrodon,
Level,45 ,45 ,,45 ,45 ,
Held Item,Sitrus Berry,Lum Berry,,Sitrus Berry,Rindo Berry,
Ability,Clear Body,Sheer Force,,Storm Drain,Storm Drain,
Nature,Adamant,Hasty,,Timid,Bold,
Moves,Stone Edge,Drill Run,,Energy Ball,Earth Power,
,Rock Slide,Poison Jab,,Hidden Power Fire,Muddy Water,
,Body Press,Thunderbolt,,Weather Ball,Ice Beam,
,Sand Tomb,Flamethrower,,Spiky Shield,Recover,
Name,Camper Branden,,,,,
Pokémon,,,,,,
,Skarmory,Torterra,Bewear,Rhyperior,,
Level,45 ,44 ,44 ,44 ,,
Held Item,Red Card,Leftovers,Leftovers,Leftovers,,
Ability,Sturdy,Rock Head,Fluffy,Solid Rock,,
Nature,Jolly,Jolly,Jolly,Careful,,
Moves,Dual Wingbeat,Wood Hammer,Body Slam,Drill Run,,
,Body Press,Earthquake,Drain Punch,Avalanche,,
,Spikes,Leech Seed,Zen Headbutt,Dragon Tail,,
,Stealth Rock,Protect,Payback,Protect,,
Name,Collector John,,,,,
Pokémon,,,,,,
,Copperajah,Delphox,Mandibuzz,Lycanroc,Sandslash,
Level,45 ,45 ,45 ,45 ,46 ,
Held Item,Choice Band,Sticky Barb,Rocky Helmet,Focus Sash,Lum Berry,
Ability,Heavy Metal,Magic Guard,Overcoat,Sand Rush,Sand Rush,
Nature,Adamant,Timid,Impish,Adamant,Adamant,
Moves,Heavy Slam,Psyshock,Knock Off,Stone Edge,Earthquake,
,,Mystical Fire,Protect,High Horsepower,Stone Edge,
,,Foul Play,Roost,Psychic Fangs,Knock Off,
,,Switcheroo,Toxic,Endeavor,Swords Dance,
Name,Camper Beau,,,,,
Pokémon,,,,,,
,Probopass,Palossand,Perrserker,,,
Level,46 ,44 ,44 ,,,
Held Item,Focus Sash,Bright Powder,Assault Vest,,,
Ability,Sand Force,Sand Veil,Steely Spirit,,,
Nature,Quiet,Modest,Careful,,,
Moves,Flash Cannon,Scorching Sands,Iron Tail,,,
